customer_id,city,acquisition_channel,order_count,net_gmv,first_order_date,retained_90d_raw
C136860,North Judithbury,Social Media,1,609.65,2024-12-07,0
C136861,North Noahstad,Organic,22,25644.52,2023-12-31,1
C136862,East Jessetown,Organic,13,9496.23,2025-01-14,1
C136863,North Noahstad,Referral,1,701.68,2024-04-19,0
C136864,Lake Roberto,App Store,1,121.54,2024-09-14,0
C136865,Lisatown,Organic,1,812.08,2025-05-17,0
C136866,Lake Roberto,Social Media,21,8975.71,2025-05-12,1
C136867,North Noahstad,Social Media,1,381.96,2025-03-19,0
C136868,East Jessetown,Paid Search,1,426.68,2024-06-05,0
C136869,East Jessetown,Paid Search,1,381.55,2025-06-11,0
C136870,Lisatown,Referral,22,9994.74,2023-07-03,1
C136871,New Roberttown,Organic,1,961.67,2025-01-17,0
C136872,Ericmouth,Organic,1,553.42,2023-12-06,0
C136873,North Judithbury,Paid Search,4,1742.72,2024-03-15,1
C136874,Ericmouth,Organic,19,16430.95,2025-05-18,1
C136875,East Jessetown,Organic,1,239.95,2023-08-10,0
C136876,North Judithbury,Referral,22,15800.42,2023-11-28,1
C136877,Lisatown,App Store,1,299.16,2024-09-29,0
C136878,New Roberttown,Referral,1,293.5,2025-06-27,0
C136879,East Jessetown,Social Media,1,246.18,2025-04-18,0
C136880,Lake Debra,App Store,1,77.51,2024-08-13,0
C136881,Robinsonshire,Paid Search,1,2290.86,2024-05-27,0
C136882,East Jill,Paid Search,1,252.31,2024-04-24,0
C136883,North Judithbury,Social Media,1,390.76,2024-04-17,0
C136884,Lake Debra,Organic,0,0.0,,0
C136885,East Jessetown,Referral,1,888.86,2025-02-06,0
C136886,Robinsonshire,Organic,15,9231.81,2024-02-04,1
C136887,Lake Roberto,Social Media,1,1008.07,2024-04-22,0
C136888,Lisatown,Organic,1,1196.02,2025-02-23,0
C136889,East Jill,Organic,1,248.28,2024-12-18,0
C136890,North Noahstad,Referral,1,752.28,2024-07-16,0
C136891,Lake Roberto,Referral,1,51.7,2023-11-30,0
C136892,North Judithbury,Organic,1,321.81,2023-12-22,0
C136893,Lake Roberto,Organic,15,12690.26,2024-10-12,1
C136894,Ericmouth,Organic,1,690.92,2024-11-23,0
C136895,Robinsonshire,Paid Search,1,294.31,2024-08-26,0
C136896,Ericmouth,Social Media,1,137.54,2024-08-09,0
C136897,Ericmouth,Organic,1,249.41,2024-05-23,0
C136898,North Noahstad,Paid Search,1,150.68,2025-01-04,0
C136899,North Noahstad,App Store,1,143.5,2024-03-03,0
C136900,East Jill,App Store,11,5435.89,2024-10-17,1
C136901,North Judithbury,Social Media,1,344.38,2024-09-24,0
C136902,Lisatown,Organic,1,107.48,2023-12-23,0
C136903,Lisatown,Paid Search,1,100.52,2025-05-28,0
C136904,Robinsonshire,Referral,33,24007.22,2024-12-25,1
C136905,New Roberttown,Organic,1,436.61,2024-02-11,0
C136906,North Noahstad,App Store,41,33242.16,2024-01-27,1
C136907,Lake Debra,Paid Search,1,626.29,2023-08-16,0
C136908,Lake Roberto,Social Media,1,142.79,2024-06-05,0
C136909,Lisatown,Paid Search,4,4200.16,2025-04-10,1
C136910,Ericmouth,Organic,1,190.88,2024-01-13,0
C136911,Lake Roberto,Paid Search,1,409.99,2023-07-15,0
C136912,Lisatown,Referral,1,66.98,2024-05-30,0
C136913,Ericmouth,Organic,1,156.43,2023-08-22,0
C136914,North Judithbury,App Store,22,10771.38,2025-02-02,1
C136915,Lake Roberto,Organic,1,2352.79,2023-10-17,0
C136916,Robinsonshire,Referral,6,3115.83,2024-04-24,1
C136917,Lake Roberto,Social Media,11,9622.66,2025-01-02,1
C136918,New Roberttown,Organic,1,597.23,2024-01-04,0
C136919,Robinsonshire,Paid Search,1,230.6,2023-08-24,0
C136920,New Roberttown,Paid Search,1,410.21,2025-01-29,0
C136921,East Jill,Paid Search,9,6083.02,2024-06-28,1
C136922,Robinsonshire,App Store,1,561.82,2023-08-28,0
C136923,North Judithbury,Organic,1,2288.6,2023-10-12,0
C136924,North Judithbury,Paid Search,1,1446.68,2025-04-17,0
C136925,Robinsonshire,Organic,1,148.07,2024-08-14,0
C136926,Ericmouth,Organic,1,715.95,2024-01-05,0
C136927,Lake Roberto,Social Media,1,187.08,2024-06-26,0
C136928,North Judithbury,Social Media,1,337.96,2025-06-22,0
C136929,East Jill,Referral,1,541.42,2024-02-20,0
C136930,Lake Debra,Organic,1,803.31,2023-12-05,0
C136931,Lake Debra,Referral,31,25970.44,2024-08-27,1
C136932,North Judithbury,Referral,43,40204.5,2025-02-23,1
C136933,New Roberttown,Organic,1,2351.46,2024-02-17,0
C136934,East Jill,Paid Search,1,185.04,2023-09-03,0
C136935,Robinsonshire,Social Media,0,0.0,,0
C136936,Lisatown,Organic,1,158.84,2025-02-27,0
C136937,East Jessetown,Referral,1,531.38,2025-05-15,0
C136938,Robinsonshire,Paid Search,1,156.56,2024-03-20,0
C136939,New Roberttown,Social Media,1,1329.23,2024-07-20,0
C136940,Ericmouth,App Store,9,6238.54,2024-06-13,1
C136941,North Judithbury,Paid Search,1,367.88,2023-10-03,0
C136942,Robinsonshire,Paid Search,1,1739.68,2024-10-01,0
C136943,East Jessetown,Referral,64,49851.84,2024-02-27,1
C136944,Lake Debra,Social Media,1,506.81,2025-04-23,0
C136945,Robinsonshire,Social Media,1,445.11,2025-02-23,0
C136946,Lisatown,Paid Search,1,339.59,2023-12-10,0
C136947,North Noahstad,App Store,1,135.14,2023-12-01,0
C136948,Robinsonshire,Social Media,1,232.55,2023-10-02,0
C136949,New Roberttown,Organic,1,139.03,2023-10-06,0
C136950,Robinsonshire,Organic,15,9914.24,2024-06-03,1
C136951,Robinsonshire,App Store,31,16700.22,2025-06-04,1
C136952,Ericmouth,Organic,1,436.52,2024-07-21,0
C136953,Robinsonshire,Social Media,1,289.57,2024-08-12,0
C136954,Ericmouth,App Store,27,17854.79,2024-04-25,1
C136955,Lisatown,Paid Search,16,9179.4,2024-06-12,1
C136956,Robinsonshire,Social Media,1,1944.42,2024-06-30,0
C136957,East Jessetown,App Store,1,829.83,2025-05-08,0
C136958,New Roberttown,Social Media,1,408.02,2023-08-22,0
C136959,North Judithbury,Paid Search,1,125.01,2024-07-30,0
C136960,Robinsonshire,Organic,14,13553.9,2024-08-27,1
C136961,North Noahstad,Social Media,1,186.81,2024-06-27,0
C136962,North Judithbury,Paid Search,1,486.58,2024-05-15,0
C136963,North Noahstad,Referral,11,6755.1,2024-02-07,1
C136964,Ericmouth,App Store,1,912.85,2024-05-21,0
C136965,Lake Debra,Organic,1,1218.48,2024-11-05,0
C136966,East Jessetown,Organic,1,1064.98,2024-02-14,0
C136967,Robinsonshire,Paid Search,1,300.41,2024-12-09,0
C136968,Ericmouth,Organic,19,22465.58,2025-02-19,1
C136969,North Judithbury,Referral,1,52.22,2023-10-13,0
C136970,Lake Debra,Organic,1,389.06,2024-10-25,0
C136971,North Judithbury,Social Media,1,1519.99,2025-01-26,0
C136972,Lisatown,Referral,1,284.53,2025-01-16,0
C136973,North Judithbury,App Store,1,280.55,2024-05-19,0
C136974,East Jessetown,Social Media,1,1039.78,2024-02-01,0
C136975,Lake Roberto,App Store,1,162.64,2024-05-07,0
C136976,Lake Roberto,Paid Search,1,332.96,2025-01-23,0
C136977,New Roberttown,Social Media,11,5976.37,2025-04-25,1
C136978,Robinsonshire,Referral,27,18519.63,2024-07-28,1
C136979,East Jill,Paid Search,1,318.74,2023-10-28,0
C136980,Robinsonshire,App Store,6,3001.93,2023-09-01,0
C136981,North Judithbury,Paid Search,1,916.17,2024-06-23,0
C136982,Ericmouth,Paid Search,27,32604.98,2024-07-26,1
C136983,North Judithbury,Organic,1,434.78,2024-05-31,0
C136984,Lisatown,Organic,1,765.55,2025-01-01,0
C136985,Lake Debra,Social Media,1,504.8,2024-09-19,0
C136986,New Roberttown,Referral,27,12080.01,2024-07-27,1
C136987,Robinsonshire,Organic,13,9611.27,2023-12-10,0
C136988,East Jill,Paid Search,1,293.05,2024-11-04,0
C136989,Robinsonshire,App Store,1,943.52,2023-12-28,0
C136990,Lisatown,Organic,1,473.1,2025-06-03,0
C136991,Lake Debra,Organic,28,11023.9,2023-08-07,1
C136992,East Jessetown,Social Media,1,1026.37,2023-11-11,0
C136993,Lake Debra,Paid Search,1,38.8,2025-02-15,0
C136994,North Noahstad,Paid Search,0,0.0,,0
C136995,Lake Roberto,Referral,1,2540.81,2023-09-12,0
C136996,North Judithbury,Referral,17,6600.1,2023-10-23,1
C136997,New Roberttown,Paid Search,1,405.7,2024-09-25,0
C136998,North Judithbury,Paid Search,1,330.02,2025-06-24,0
C136999,New Roberttown,Organic,1,85.54,2023-07-27,0
C137000,Lake Roberto,Organic,1,186.81,2024-04-20,0
C137001,Ericmouth,App Store,45,43559.0,2024-09-12,1
C137002,Lake Debra,Organic,1,235.83,2024-10-06,0
C137003,Lisatown,Social Media,1,179.98,2023-12-21,0
C137004,East Jessetown,Organic,5,1539.96,2023-07-13,1
C137005,Lake Debra,Paid Search,1,296.04,2024-10-31,0
C137006,Ericmouth,Organic,30,29052.44,2025-06-17,1
C137007,New Roberttown,Organic,22,12615.34,2025-01-16,1
C137008,East Jessetown,Organic,1,683.64,2025-04-28,0
C137009,East Jill,Referral,16,6939.21,2025-06-21,1
C137010,New Roberttown,Social Media,1,891.62,2024-11-09,0
C137011,North Judithbury,Referral,1,899.55,2025-01-02,0
C137012,Ericmouth,Organic,1,391.74,2023-11-06,0
C137013,Ericmouth,Social Media,1,484.26,2025-05-25,0
C137014,Lake Debra,App Store,1,116.89,2024-09-17,0
C137015,Robinsonshire,App Store,15,19544.73,2025-05-13,1
C137016,New Roberttown,Organic,1,1084.05,2025-06-18,0
C137017,North Judithbury,Paid Search,1,578.58,2024-01-23,0
C137018,Robinsonshire,Paid Search,1,207.72,2025-01-16,0
C137019,East Jill,Organic,1,326.8,2024-04-25,0
C137020,Ericmouth,Social Media,1,1299.08,2023-08-31,0
C137021,New Roberttown,Paid Search,1,733.93,2024-04-28,0
C137022,Lake Roberto,Paid Search,1,395.68,2024-06-13,0
C137023,New Roberttown,Paid Search,1,2253.41,2024-03-12,0
C137024,East Jill,App Store,13,8226.1,2024-05-02,1
C137025,Robinsonshire,Organic,1,491.2,2024-12-28,0
C137026,East Jill,Paid Search,1,156.57,2024-12-07,0
C137027,East Jessetown,Organic,1,1359.82,2024-04-08,0
C137028,New Roberttown,App Store,17,16946.94,2024-12-07,1
C137029,Ericmouth,Referral,35,13235.04,2025-05-11,1
C137030,Robinsonshire,Organic,1,335.07,2025-04-23,0
C137031,Lake Roberto,Organic,12,6527.95,2024-08-12,1
C137032,Robinsonshire,Referral,24,27246.27,2025-03-19,1
C137033,North Noahstad,Organic,25,6669.79,2024-02-16,1
C137034,Lake Debra,App Store,1,225.51,2023-10-21,0
C137035,Ericmouth,Social Media,1,463.41,2025-03-15,0
C137036,Ericmouth,Social Media,4,2100.93,2024-12-19,1
C137037,North Noahstad,Paid Search,1,2080.08,2024-11-15,0
C137038,Lisatown,Organic,1,399.54,2025-01-08,0
C137039,North Noahstad,Social Media,1,709.62,2024-02-23,0
C137040,Lake Roberto,Referral,1,113.09,2024-01-24,0
C137041,East Jessetown,Organic,26,10580.11,2025-04-15,1
C137042,East Jill,App Store,19,12839.9,2025-01-23,1
C137043,New Roberttown,Paid Search,1,506.84,2024-05-24,0
C137044,Robinsonshire,Referral,18,11109.83,2024-05-04,1
C137045,East Jill,Organic,1,576.37,2023-09-16,0
C137046,New Roberttown,Organic,0,0.0,,0
C137047,Lisatown,App Store,1,132.04,2025-02-16,0
C137048,East Jessetown,Organic,1,2171.28,2024-03-16,0
C137049,Lisatown,Referral,28,14643.68,2024-11-27,1
C137050,North Noahstad,App Store,1,646.08,2025-04-18,0
C137051,North Judithbury,App Store,28,14019.95,2023-08-03,1
C137052,Lisatown,Social Media,1,991.06,2024-01-24,0
C137053,Ericmouth,Paid Search,1,485.78,2023-10-12,0
C137054,East Jill,Paid Search,22,12582.73,2024-07-22,1
C137055,Lake Roberto,Referral,1,195.52,2025-04-21,0
C137056,Robinsonshire,Organic,1,710.65,2023-11-30,0
C137057,Lisatown,Paid Search,1,440.55,2023-08-05,0
C137058,North Judithbury,App Store,6,5284.01,2024-11-03,1
C137059,Lake Debra,Organic,1,72.34,2024-08-06,0
C137060,East Jessetown,App Store,1,556.99,2024-12-20,0
C137061,East Jill,Paid Search,1,132.64,2023-08-16,0
C137062,Lake Roberto,Paid Search,0,0.0,,0
C137063,Robinsonshire,Organic,42,22940.72,2025-03-07,1
C137064,Ericmouth,Organic,1,959.21,2024-02-22,0
C137065,East Jill,Social Media,12,6648.56,2023-10-24,1
C137066,Lake Roberto,Referral,17,7758.37,2025-05-22,1
C137067,Lisatown,Paid Search,1,130.22,2024-09-12,0
C137068,Lisatown,Referral,31,19572.92,2025-06-22,1
C137069,East Jessetown,App Store,1,1063.74,2025-06-24,0
C137070,Lisatown,Social Media,30,29314.66,2023-10-30,1
C137071,New Roberttown,Paid Search,18,10939.08,2024-10-29,1
C137072,Lake Roberto,Social Media,1,39.51,2024-11-29,0
C137073,Lake Debra,App Store,1,637.6,2024-04-25,0
C137074,Lake Debra,Social Media,1,521.12,2025-03-18,0
C137075,Robinsonshire,Paid Search,1,246.57,2024-03-28,0
C137076,North Judithbury,Referral,18,10779.6,2023-08-11,1
C137077,East Jessetown,Social Media,1,453.42,2025-05-26,0
C137078,New Roberttown,Social Media,22,14327.4,2024-08-09,1
C137079,North Noahstad,Paid Search,1,686.69,2024-09-02,0
C137080,Lake Debra,Organic,1,427.28,2024-12-30,0
C137081,North Judithbury,Paid Search,1,1317.0,2025-06-29,0
C137082,North Judithbury,Social Media,1,179.7,2024-10-21,0
C137083,North Noahstad,Organic,1,1073.73,2023-08-16,0
C137084,East Jill,Paid Search,24,13772.15,2024-04-17,1
C137085,North Judithbury,Referral,1,92.76,2025-02-12,0
C137086,New Roberttown,Paid Search,1,1586.13,2025-01-09,0
C137087,New Roberttown,App Store,1,993.53,2023-11-20,0
C137088,North Judithbury,App Store,17,9552.35,2023-11-08,1
C137089,North Noahstad,Paid Search,1,299.28,2024-03-11,0
C137090,North Judithbury,Paid Search,30,12811.5,2025-03-12,1
C137091,Lake Roberto,Paid Search,1,842.71,2024-10-20,0
C137092,Ericmouth,App Store,22,18079.34,2024-11-03,1
C137093,Lisatown,Social Media,1,857.75,2025-02-09,0
C137094,East Jill,Social Media,1,109.98,2024-02-21,0
C137095,Lake Roberto,Organic,30,17208.31,2024-08-20,1
C137096,East Jessetown,Organic,9,5007.91,2024-06-30,1
C137097,Lake Debra,Paid Search,1,2124.86,2023-09-21,0
C137098,New Roberttown,App Store,9,5249.29,2024-02-26,1
C137099,Lake Roberto,Organic,1,356.5,2023-07-08,0
C137100,Robinsonshire,Paid Search,1,753.68,2024-02-22,0
C137101,East Jill,App Store,1,48.33,2025-04-01,0
C137102,Lake Debra,Paid Search,1,632.9,2023-08-26,0
C137103,Lake Roberto,Organic,1,919.5,2024-01-24,0
C137104,North Noahstad,Paid Search,9,5544.56,2024-07-12,1
C137105,North Noahstad,Organic,1,143.46,2024-11-03,0
C137106,East Jill,Organic,17,9918.38,2023-09-12,1
C137107,Ericmouth,Organic,17,18651.31,2025-01-22,1
C137108,Robinsonshire,Social Media,1,423.58,2024-07-02,0
C137109,Lake Roberto,Organic,1,912.9,2024-11-29,0
C137110,East Jessetown,Social Media,1,299.86,2024-08-25,0
C137111,Lisatown,App Store,1,658.83,2023-09-19,0
C137112,New Roberttown,Social Media,1,128.84,2024-03-05,0
C137113,Robinsonshire,Organic,1,353.4,2025-01-21,0
C137114,New Roberttown,Organic,20,16415.8,2024-06-26,1
C137115,East Jessetown,Social Media,1,93.56,2025-04-14,0
C137116,Lake Debra,App Store,1,109.13,2024-11-23,0
C137117,Ericmouth,Organic,0,0.0,,0
C137118,Lisatown,Social Media,1,1424.32,2024-07-23,0
C137119,Lisatown,Organic,22,11885.01,2024-07-12,1
C137120,New Roberttown,Organic,20,14033.53,2024-08-17,1
C137121,Lake Debra,Paid Search,1,628.75,2023-11-23,0
C137122,Lake Debra,Organic,26,19473.4,2024-09-06,1
C137123,Lake Roberto,App Store,1,810.78,2024-10-01,0
C137124,East Jill,Referral,1,699.94,2023-07-09,0
C137125,North Judithbury,App Store,1,632.34,2024-11-27,0
C137126,Robinsonshire,Paid Search,1,417.98,2024-04-08,0
C137127,Ericmouth,App Store,13,11264.93,2024-01-21,1
C137128,Lake Roberto,Paid Search,1,317.91,2024-10-22,0
C137129,Ericmouth,App Store,16,9518.39,2024-10-19,1
C137130,East Jessetown,Referral,8,6556.78,2023-11-10,0
C137131,New Roberttown,App Store,1,1207.02,2025-04-05,0
C137132,Lisatown,Organic,1,144.37,2025-01-26,0
C137133,North Judithbury,App Store,1,107.69,2024-04-08,0
C137134,Ericmouth,Organic,40,15553.79,2023-08-22,1
C137135,Lake Roberto,Referral,12,4793.81,2024-07-29,1
C137136,Robinsonshire,Organic,1,86.88,2025-06-26,0
C137137,East Jill,Organic,29,31784.77,2024-12-09,1
C137138,New Roberttown,Paid Search,17,13686.18,2024-02-27,1
C137139,North Noahstad,Social Media,1,1628.4,2024-12-27,0
C137140,North Judithbury,Referral,1,1294.63,2025-02-12,0
C137141,North Judithbury,Social Media,1,1114.45,2024-10-17,0
C137142,East Jessetown,Referral,1,999.23,2023-12-03,0
C137143,New Roberttown,Referral,14,6288.12,2024-07-27,1
C137144,Lisatown,Social Media,1,1060.71,2023-12-27,0
C137145,North Judithbury,Organic,1,264.6,2024-11-27,0
C137146,Lake Roberto,Organic,1,338.77,2023-07-18,0
C137147,Lake Roberto,Organic,15,7893.01,2025-03-15,1
C137148,New Roberttown,App Store,1,374.79,2024-06-25,0
C137149,Robinsonshire,Social Media,1,94.02,2025-04-22,0
C137150,Lisatown,Social Media,11,7756.22,2025-06-01,1
C137151,Ericmouth,Referral,44,20054.62,2024-05-14,1
C137152,Lake Roberto,Organic,1,324.09,2025-04-22,0
C137153,North Noahstad,App Store,1,62.18,2024-12-02,0
C137154,East Jill,Paid Search,1,818.19,2024-06-12,0
C137155,Lisatown,Social Media,12,5694.09,2024-04-22,1
C137156,Lake Roberto,Organic,6,4608.9,2025-04-14,1
C137157,New Roberttown,Organic,1,124.23,2025-03-23,0
C137158,New Roberttown,Organic,1,205.59,2025-04-02,0
C137159,North Judithbury,Paid Search,1,486.65,2025-03-04,0
C137160,North Noahstad,Paid Search,1,136.22,2025-05-26,0
C137161,Ericmouth,Referral,1,117.1,2025-01-07,0
C137162,East Jill,App Store,32,19966.49,2024-02-12,1
C137163,New Roberttown,Organic,1,144.42,2024-06-25,0
C137164,Lake Debra,Organic,1,1198.91,2023-07-18,0
C137165,Ericmouth,App Store,1,175.98,2024-07-31,0
C137166,Ericmouth,Social Media,1,200.28,2023-12-15,0
C137167,Ericmouth,App Store,1,859.77,2025-02-11,0
C137168,Ericmouth,App Store,13,7492.49,2025-04-12,1
C137169,Lisatown,Social Media,1,353.8,2023-08-06,0
C137170,New Roberttown,Organic,1,198.52,2024-08-12,0
C137171,Lisatown,Social Media,0,0.0,,0
C137172,Lake Debra,Organic,1,575.7,2024-11-20,0
C137173,North Noahstad,Organic,1,384.33,2023-12-27,0
C137174,Lake Debra,App Store,1,211.73,2023-07-13,0
C137175,Lake Roberto,Paid Search,1,442.82,2024-09-20,0
C137176,East Jill,Referral,36,15668.7,2023-12-24,1
C137177,Lisatown,Social Media,1,280.94,2024-06-17,0
C137178,Lake Debra,App Store,0,0.0,,0
C137179,Lake Debra,Social Media,1,173.27,2024-10-11,0
C137180,Lake Roberto,Referral,29,7630.43,2025-04-25,1
C137181,Lake Debra,App Store,1,273.04,2023-09-07,0
C137182,North Judithbury,App Store,21,17347.69,2023-07-13,1
C137183,East Jessetown,Organic,1,67.77,2025-05-15,0
C137184,North Noahstad,Referral,0,0.0,,0
C137185,North Noahstad,App Store,1,780.19,2024-09-01,0
C137186,Lisatown,Organic,1,211.05,2025-03-25,0
C137187,Lisatown,Paid Search,1,222.21,2024-02-01,0
C137188,New Roberttown,Social Media,1,25.87,2025-06-06,0
C137189,Lake Roberto,Referral,11,6710.7,2025-02-04,1
C137190,Robinsonshire,Organic,1,153.51,2024-04-18,0
C137191,North Judithbury,Organic,34,16744.49,2024-11-11,1
C137192,North Noahstad,Social Media,1,1057.76,2023-12-29,0
C137193,Ericmouth,App Store,1,1069.92,2024-05-29,0
C137194,North Judithbury,Organic,1,666.44,2024-06-12,0
C137195,Lake Debra,Organic,1,433.92,2024-01-25,0
C137196,Lake Roberto,App Store,1,1999.7,2024-01-27,0
C137197,Lake Roberto,Organic,1,341.83,2024-02-21,0
C137198,East Jill,Organic,1,1027.45,2024-11-08,0
C137199,North Judithbury,Paid Search,1,182.54,2023-08-09,0
C137200,North Noahstad,Paid Search,1,752.55,2024-06-25,0
C137201,Ericmouth,Social Media,1,311.5,2024-04-09,0
C137202,Lake Roberto,Referral,24,8623.92,2025-03-09,1
C137203,Lisatown,Paid Search,1,138.63,2024-07-12,0
C137204,Lisatown,App Store,26,7906.46,2024-10-14,1
C137205,Lake Debra,Organic,24,11041.53,2025-03-13,1
C137206,Lisatown,Social Media,31,24083.11,2025-04-06,1
C137207,East Jessetown,Referral,6,8594.25,2024-10-16,1
C137208,North Judithbury,Referral,21,12877.45,2024-10-02,1
C137209,East Jessetown,Social Media,9,8439.79,2023-12-09,0
C137210,New Roberttown,Organic,1,576.02,2023-09-24,0
C137211,East Jessetown,App Store,1,217.38,2025-06-04,0
C137212,Lake Debra,App Store,1,614.76,2024-03-09,0
C137213,East Jill,Paid Search,1,1261.89,2023-12-16,0
C137214,Lake Debra,Organic,0,0.0,,0
C137215,Lake Debra,Organic,11,8452.53,2024-09-29,1
C137216,East Jill,App Store,1,59.62,2023-11-12,0
C137217,Lake Debra,App Store,0,0.0,,0
C137218,Lisatown,App Store,1,273.31,2024-12-31,0
C137219,Lake Debra,Paid Search,0,0.0,,0
C137220,North Judithbury,Social Media,1,344.03,2024-05-29,0
C137221,Lake Roberto,Paid Search,1,377.18,2025-02-27,0
C137222,Robinsonshire,Organic,1,221.36,2024-01-27,0
C137223,Lake Debra,Social Media,1,394.41,2024-09-09,0
C137224,North Judithbury,Paid Search,15,9760.79,2025-03-11,1
C137225,North Judithbury,Referral,11,6781.56,2024-07-22,1
C137226,North Judithbury,App Store,1,1485.25,2024-03-15,0
C137227,Ericmouth,App Store,1,1553.96,2024-02-07,0
C137228,East Jessetown,App Store,1,197.57,2025-02-15,0
C137229,Lake Debra,App Store,10,4736.26,2025-01-26,1
C137230,Lisatown,Paid Search,1,255.47,2025-02-23,0
C137231,Lisatown,Organic,17,7316.71,2025-03-18,1
C137232,North Judithbury,Paid Search,1,2144.66,2024-05-13,0
C137233,North Noahstad,Paid Search,1,312.72,2025-03-03,0
C137234,New Roberttown,Organic,11,3861.97,2023-09-06,1
C137235,Lake Roberto,Referral,12,5017.21,2023-08-24,1
C137236,Ericmouth,Social Media,48,53328.87,2024-06-27,1
C137237,Robinsonshire,Referral,37,29116.42,2023-11-30,1
C137238,East Jill,App Store,8,4230.61,2025-06-14,1
C137239,Robinsonshire,App Store,23,14605.1,2023-11-01,1
C137240,New Roberttown,Paid Search,1,47.19,2024-01-11,0
C137241,Ericmouth,Organic,1,1606.02,2024-02-12,0
C137242,Lake Roberto,Social Media,1,510.1,2024-02-12,0
C137243,Ericmouth,Paid Search,1,600.56,2023-09-26,0
C137244,Ericmouth,App Store,1,167.33,2025-05-16,0
C137245,East Jill,Organic,1,275.72,2023-11-08,0
C137246,North Judithbury,Organic,10,7910.93,2024-12-16,1
C137247,Lisatown,Organic,17,14080.01,2024-12-02,1
C137248,Lisatown,Organic,11,4509.49,2023-12-08,1
C137249,Ericmouth,Organic,1,791.08,2024-11-01,0
C137250,Lisatown,App Store,1,432.59,2023-08-27,0
C137251,Ericmouth,App Store,1,222.06,2024-01-29,0
C137252,East Jessetown,Organic,1,5019.13,2025-05-06,0
C137253,East Jill,App Store,28,16447.51,2025-02-24,1
C137254,North Judithbury,Social Media,1,166.27,2024-05-07,0
C137255,Lake Debra,App Store,1,311.55,2024-10-31,0
C137256,North Judithbury,Social Media,1,279.04,2023-10-25,0
C137257,Robinsonshire,Organic,21,17528.65,2024-05-15,1
C137258,Lake Debra,Organic,10,2577.61,2023-07-29,1
C137259,New Roberttown,App Store,1,334.97,2023-07-20,0
C137260,Robinsonshire,Paid Search,1,452.8,2025-06-02,0
C137261,Lisatown,Social Media,1,436.57,2024-10-27,0
C137262,North Judithbury,Organic,1,184.48,2023-10-19,0
C137263,Lake Debra,Referral,19,14263.34,2025-01-23,1
C137264,North Noahstad,App Store,1,89.43,2024-07-07,0
C137265,New Roberttown,Paid Search,11,5458.62,2023-12-13,1
C137266,Lake Roberto,Social Media,42,28320.91,2025-05-24,1
C137267,East Jessetown,App Store,9,3010.2,2023-09-27,1
C137268,New Roberttown,Referral,32,14595.58,2024-12-13,1
C137269,Ericmouth,Referral,0,0.0,,0
C137270,East Jessetown,Social Media,1,52.97,2025-04-17,0
C137271,Ericmouth,Organic,1,163.92,2024-12-02,0
C137272,Lisatown,Organic,1,193.38,2024-11-26,0
C137273,Ericmouth,Organic,1,68.93,2025-06-03,0
C137274,Ericmouth,Paid Search,11,13217.22,2023-11-09,1
C137275,North Noahstad,Organic,19,12263.83,2024-04-18,1
C137276,Robinsonshire,Organic,1,597.06,2024-05-11,0
C137277,North Noahstad,Organic,1,293.17,2025-03-04,0
C137278,North Judithbury,Social Media,1,154.14,2024-10-12,0
C137279,Lake Debra,Organic,1,267.14,2025-01-08,0
C137280,East Jessetown,Social Media,1,89.87,2024-04-27,0
C137281,North Judithbury,Social Media,26,19186.57,2025-04-09,1
C137282,Ericmouth,Organic,24,12215.23,2023-09-04,1
C137283,Ericmouth,Paid Search,1,2841.47,2024-11-03,0
C137284,Lake Roberto,Referral,4,4494.86,2025-05-07,1
C137285,Lisatown,Social Media,1,427.18,2025-05-26,0
C137286,Lisatown,App Store,4,4339.0,2023-09-07,0
C137287,East Jessetown,Organic,1,223.51,2025-05-01,0
C137288,Lisatown,Organic,1,205.68,2025-01-05,0
C137289,North Noahstad,App Store,11,5912.88,2023-07-27,1
C137290,New Roberttown,Organic,1,155.98,2025-04-27,0
C137291,East Jessetown,Social Media,14,5281.13,2024-07-13,1
C137292,East Jill,App Store,1,141.78,2024-04-24,0
C137293,North Noahstad,Social Media,1,961.62,2024-02-25,0
C137294,Robinsonshire,Organic,9,6254.17,2023-08-13,1
C137295,Robinsonshire,Organic,1,135.83,2025-03-15,0
C137296,New Roberttown,App Store,17,10962.56,2025-06-30,0
C137297,North Judithbury,Social Media,1,919.69,2024-05-01,0
C137298,Ericmouth,Organic,1,361.77,2025-06-15,0
C137299,Ericmouth,Organic,17,10447.02,2025-05-03,1
C137300,East Jessetown,Paid Search,10,8091.07,2024-05-12,1
C137301,Lake Roberto,Referral,0,0.0,,0
C137302,Robinsonshire,Social Media,0,0.0,,0
C137303,Lisatown,Paid Search,1,558.77,2024-03-25,0
C137304,East Jill,Organic,1,704.69,2023-10-10,0
C137305,Lisatown,App Store,19,10871.91,2024-08-27,1
C137306,East Jill,App Store,1,255.84,2024-07-06,0
C137307,New Roberttown,Social Media,25,12688.32,2023-07-27,1
C137308,East Jessetown,Paid Search,9,7962.57,2024-01-08,1
C137309,New Roberttown,Organic,9,4605.14,2024-03-24,0
C137310,North Noahstad,Organic,1,351.46,2025-04-09,0
C137311,North Judithbury,Organic,1,886.46,2024-10-24,0
C137312,North Noahstad,Organic,54,50571.25,2023-10-13,1
C137313,East Jill,Referral,14,7777.69,2023-12-05,1
